n11845793 hedgehog_cactus
n03506560 hearing_aid
n04955160 polish
n03051249 clothespin
n02824448 bell
n02912557 buggy
n02766168 babushka
n04405762 television_monitor
n03354207 fixer_upper
n06272803 telephone_call
n03333129 glass
n01882125 flying_squirrel
n12755876 acer_palmatum
n07740033 cortland
n07592317 chicken_stew
n13878306 ellipse
n02834778 bike
n03169063 decoder
n12663359 robusta_coffee
n07804152 oat
n07847047 buttermilk
n05418717 vein
n03471030 gusher
n07703889 hasty_pudding
n10542761 runner
n04178190 seventy_eight
n02688443 airfoil
n07895237 bordeaux
n01319685 by_catch
n09302616 highland
n15092227 cholecalciferol
n01976957 crab
n02925107 bushing
n03057841 coatee
n04566257 munition
n12393269 ramie
n10101308 football_hero
n04961331 ivory
n04405907 television_receiver
n03427202 gat
n03237416 high_hat
n02427470 kob
n03758220 mezzanine
n02069974 tursiops_truncatus
n03456665 topcoat
n01503061 bird
n02710600 aneroid
n03097362 control_center
n02562315 sunfish
n03425595 gas_stove
n12817694 bugloss
n12135898 millet
n02425887 sable_antelope
n04233715 slacks
n12730143 salix_repens
n02682311 adz
n07927512 pop
n12774299 balata
n02946348 motor_home
n03626760 rapper
n04346157 stun_gun
n12215022 king_protea
n07813579 seasoned_salt
n03061893 cockscomb
n12628986 quince
n04299370 stall
n02940385 call_center
n12991184 reindeer_moss
n12261808 american_beech
n07685303 oatcake
n12338979 manna_gum
n01856155 gander
n13872592 cone
n09792969 anchorman
n02416880 billy_goat
n03610682 service_cap
n04083309 reticule
n04502670 tweeter
n03154073 cutting_tool
n04219185 silex
n02935658 coffee_shop
n02431122 elk
n03082979 data_processor
n07762114 pawpaw
n02799323 baseball_cap
n02954340 cap
n02795670 barrelhouse
n01573240 eastern_meadowlark
n02297442 armyworm
n03054901 clutch
n03091374 connexion
n13219422 horsetail
n07740954 mcintosh
n02405440 banting
n03430418 summerhouse
n03446070 club
n03546340 living_accommodations
n11616852 pinus_virginiana
n07927512 tonic
n07585107 chicken_stock
n02778294 baldrick
n01673282 tuatara
n04255346 socket_wrench
n04204081 shopping_bag
n02749670 assegai
n07836077 brown_sauce
n03494706 harness
n09337253 shelf
n11654293 rimu
n02275560 mourning_cloak
n11834654 barilla
n07614103 apple_dumpling
n07935152 green_tea
n04198562 shirtwaist
n03220237 dolmen
n01742447 rubber_boa
n07936548 sparkling_water
n03396074 fret
n02579928 permit
n13163991 branchlet
n10324560 poser
n03096960 controller
n07585015 beef_broth
n07931870 may_wine
n02549989 billfish
n11717399 lotus
n08524735 city
n03654576 leg
n02930645 byway
n03073977 column
n13147270 riesling
n03199488 dimmer
n03668803 lilo
n03689570 loop_knot
n03533014 chicha
n11840246 maravilla
n01600657 catbird
n01538630 snow_bunting
n01919385 beroe
n01491006 blue_shark
n02759963 autoloader
n02754103 spray
n02968074 carport
n04402449 telephone_pole
n03717285 mangle
n04970398 indigo
n01376237 streptomyces
n04057047 razor
n07680761 brown_bread
n03219859 dolman
n00455076 overcast
n02849154 cover
n02998003 cereal_box
n03241093 drill_rig
n03122295 covered_wagon
n04154152 screw_propeller
n12293723 gentian
n07583978 alphabet_soup
n01396048 paramecium
n13065089 puccinia_graminis
n02328429 cony
n13144084 hazel
n03272239 electric_fire
n03944138 pinwheel
n02861022 bobsled
n02913152 edifice
n01852861 sea_duck
n12708941 bergamot
n01619310 buzzard
n12304115 white_ash
n13146403 pinot_blanc
n03679712 parlor
n04190997 shell
n07741357 pearmain
n02121808 house_cat
n01560793 stonechat
n12761905 pistacia_terebinthus
n03920641 pet_shop
n03439814 sailplane
n02332755 field_mouse
n02898711 span
n03061674 cockpit
n04964878 maroon
n12656685 black_raspberry
n04247011 smoke_screen
n07774719 pecan
n02054036 cormorant
n06892775 concert
n02739550 armoire
n01681328 uta_stansburiana
n03839671 observatory
n03792048 hill
n10648696 star
n03493792 hardware
n03644858 latch
n02264021 antlion
n02077152 fur_seal
n03041810 clearstory
n04200537 shoehorn
n02376679 filly
n04021798 pump
n04599124 woofer
n02993194 cenotaph
n04208760 showboat
n04239786 sling
n01580870 jaybird
n02892948 brass_knuckles
n04177931 settlement_house
n01794344 gobbler
n03143400 crystal_detector
n03643491 lgb
n12221191 macadamia
n04142999 scanner
n02846141 black
n04373428 switch_engine
n04446276 bathroom
n03517760 hi_fi
n03061893 coxcomb
n00466273 professional_golf
n04486322 trivet
n10366966 nurse
n12722071 lignum_vitae
n02950256 cannon
n02122948 kitty
n04581829 taper
n09451237 supernova
n07749731 lime
n09344724 maar
n07835921 bourguignon
n12018760 milk_thistle
n02488415 hanuman
n04239333 sliding_window
n13865483 round_shape
n04414319 samian_ware
n07772935 cocoanut
n03639497 landline
n03728437 lucifer
n04972451 chocolate
n11622184 fraser_fir
n01670535 testudo_graeca
n02950186 cannikin
n11552806 annual
n04531873 vest
n03128085 cravat
n03024333 choke
n01521399 rhea
n02389943 jack
n04950713 grain
n04114719 router
n03321419 turbojet
n10348526 seal
n07879659 tamale
n02582721 pomfret
n13869547 crotchet
n02044178 jaeger
n12527738 coral_tree
n02729837 appliance
n12048399 caladenia
n04032509 quarterstaff
n07588193 wonton
n11962272 coneflower
n01758757 carcass
n03309808 fabric
n04514648 upper
n04059947 rearview_mirror
n02014524 seriema
n13882563 octagon
n07888909 malt
n02411206 musk_ox
n03207305 saucer
n02732827 arbor
n04409384 tenement_house
n07895435 claret
n12711596 lemon_tree
n02616851 wolffish
n04236001 sleeper
n01817263 popinjay
n03788914 muumuu
n04379096 tab
n00812526 grip
n11948264 knapweed
n11652039 podocarp
n07906572 blended_whisky
n04112579 rotunda
n02670683 gun
n03062015 cocktail_dress
n04468005 railroad_train
n02410702 american_buffalo
n03140126 melting_pot
n04350458 suede
n01741232 indigo_snake
n04131368 saltbox
n03823216 niblick
n02752199 atheneum
n13905792 crease
n01565078 whitethroat
n11714382 nutmeg
n02389943 jackass
n04380916 table_saw
n03140126 crucible
n12156819 caryopsis
n04612026 yarmulke
n02298541 hawkmoth
n11845557 barrel_cactus
n07596684 confection
n02090129 harrier
n04402984 telephone_line
n11717577 nelumbo_lutea
n10229883 keyboardist
n13141564 bearberry
n03728982 match
n02840619 binding
n04407686 temple
n12399384 white_mulberry
n04053508 rangefinder
n02365108 mara
n12273939 valley_oak
n12968136 sclerotinia
n04156946 scull
n04017571 psychrometer
n02884859 box_beam
n03527149 holloware
n09309292 ice_mass
n04227144 sketch
n03416094 gantry
n02041246 sea_gull
n12433081 onion
n03320046 fan
n04091097 rig
n03730334 maternity_hospital
n03201638 evening_gown
n06276501 wireless_telephone
n04489695 trousseau
n03770316 ministry
n02904927 brogue
n14685296 charcoal
n08500819 interplanetary_space
n03859280 outbuilding
n03904433 pedicab
n07567707 meal
n02387983 pacer
n02710201 android
n03835197 nude
n03937835 toque
n03596543 jetliner
n03615300 khadi
n09351905 table
n02016956 purple_gallinule
n03085333 computer_network
n03662887 life_vest
n02935017 cache
n02950632 cannon
n11542640 liverwort
n04112430 rotor_head
n00467995 hockey
n03002711 daybed
n04417809 theatre
n04539053 vdu
n03007297 chapterhouse
n09283866 foreshore
n01543383 whydah
n01996585 copepod
n04105704 roofing
n01934440 annelid
n11792742 skunk_cabbage
n04496872 tumbler
n02752615 suspensor
n03456665 overcoat
n03506560 ear_trumpet
n02406174 milk_cow
n09283405 foothill
n03803116 muzzle_loader
n10648696 principal
n03390983 framing
n04313503 wheel
n09265620 fall
n03828020 nonsmoker
n11811921 maltese_cross
n02976350 casement
n02613181 combtooth_blenny
n12670758 medlar
n04285965 suv
n00433661 outdoor_sport
n04482177 tricorne
n02084861 mongrel
n03030353 cigar_box
n10260800 lifesaver
n01564914 whitethroat
n03259505 home
n04488857 trouser_press
n12204730 corchorus
n13134947 fruit
n01984245 nephrops_norvegicus
n04558478 loo
n12493208 carob_tree
n00015388 beast
n02356977 black_squirrel
n12920204 poinsettia
n09475925 waterside
n02715513 vestibule
n07830593 hot_sauce
n02337001 deer_mouse
n02431976 sika
n04277493 arbor
n03141065 squad_car
n12936826 cumin
n01690149 anguis_fragilis
n07729225 butterbean
n05538625 caput
n02847461 cosh
n03782794 monkey_wrench
n07751858 greengage
n12019035 milkweed
n03254374 pirogue
n07761309 soursop
n07819769 nasturtium
n02968333 carrel
n03765561 mill
n04368496 morning_coat
n04082886 reticule
n12917901 spurge
n12548280 medic
n11808299 sweet_william
n02487547 rhesus
n04165945 security_measure
n04419642 theremin
n07605804 panocha
n09305898 thermal_spring
n05314075 canthus
n03555217 hypercoaster
n15091473 riboflavin
n07688624 pone
n03033362 electric_circuit
n03854506 oled
n03405595 trappings
n02230187 field_cricket
n13118707 subshrub
n07852919 cheddar_cheese
n03646916 latticework
n13128976 rachis
n04438507 timer
n04132158 shalwar
n07587111 pottage
n03035715 water_tank
n07732747 cress
n03122295 prairie_schooner
n04592099 wineglass
n07747951 mandarin
n03980026 pomade
n02084732 pooch
n04412416 tepee
n03868406 oxford
n01886756 placental_mammal
n03682877 ignition_lock
n03456548 greasy_spoon
n01322685 cub
n03268311 elbow
n01748389 egyptian_cobra
n02965529 carillon
n01999767 peripatus
n12427566 tiger_lily
n03234164 shorts
n12112008 gramma
n01799679 curassow
n03296217 escape_wheel
n03935116 pig
n13876561 helix
n07722485 spring_onion
n04455250 topmast
n02104184 attack_dog
n03262809 easel
n02211627 mason_bee
n02121620 cat
n12761702 pistachio
n02176439 click_beetle
n03688943 lookout_station
n04064401 phonograph
n04249415 snare_drum
n03229526 downstage
n02739889 armored_car
n03128519 ointment
n03643253 laser
n02208280 honeybee
n04310507 steam_shovel
n02472293 human
n01800424 chachalaca
n04119478 rumpus_room
n12406488 white_elm
n04012482 propjet
n01317541 domestic_animal
n03799610 ordnance_store
n07851443 double_cream
n04500060 turner
n03090172 confessional
n03249956 drum
n04387095 tammy
n03459328 griddle
n04066476 redoubt
n02774152 handbag
n02118176 aardwolf
n12796022 bergenia
n03900194 patrol_ship
n07926346 limeade
n04960582 ebony
n03106722 corduroy
n02290664 almond_moth
n03820318 net
n02053083 gannet
n07599911 peanut_brittle
n12138248 kaoliang
n06276697 broadcasting
n12374418 rock_rose
n11728099 caltha_palustris
n03309356 eyepatch
n04327204 stoop
n03772077 minster
n13911045 node
n10142747 grannie
n01531811 redpoll
n02964843 cargo_container
n07598734 hard_candy
n02822579 bedstead
n08524735 metropolis
n04051825 wall
n11851839 cholla
n07587023 pottage
n11991263 snakeroot
n04236935 cascabel
n04563790 waterworks
n12223160 beefwood
n07896994 plonk
n11549895 zoospore
n01632601 tiger_salamander
n07814203 cinnamon
n03846100 olive_drab
n02811059 batting_cage
n07687789 cornbread
n12306717 jasmine
n03052464 clothing_store
n04225222 six_pack
n03924069 disk
n03614532 keyboard_instrument
n12836212 nemophila
n02871963 boomerang
n11853356 christmas_cactus
n01445429 buffalo_fish
n03061050 cocked_hat
n03530511 hone
n04491388 baton
n04185946 shaving_brush
n09448690 streambed
n00467320 quoits
n12024445 taraxacum_officinale
n03654826 leg
n07563800 liquid_diet
n02054502 anhinga
n12248359 bilberry
n11694300 cherimoya
n07620689 maraschino
n02935658 cafe
n04356925 solarium
n02520147 goujon
n11690254 floral_cup
n04488202 trophy_case
n07769731 rambutan
n07807834 macaroni_salad
n02800213 glove
n04121511 saber
n12388143 heartsease
n02387346 shire_horse
n02774152 pocketbook
n04172512 sennit
n12752205 maple
n03726116 massage_parlor
n12822769 comfrey
n03123809 cowshed
n05260240 pompadour
n02368116 viscacha
n11715430 water_nymph
n11790936 tuckahoe
n02976939 cashbox
n04317976 joystick
n04250473 snips
n07865196 chop_suey
n02021050 trumpeter
n10474645 school_principal
n03418618 gargoyle
n03284743 enamel
n07722485 scallion
n03045074 clipper
n07889274 malt
n01608814 black_kite
n02071636 blackfish
n02896442 knickerbockers
n04510706 universal_joint
n04126244 safety_lock
n11735570 goldenseal
n12401684 ficus_carica
n02899439 bridge
n11948044 caltrop
n04467099 trailer
n02776978 balalaika
n02308735 fall_webworm
n12656685 thimbleberry
n02922292 barrow
n03291413 entrenching_tool
n12904314 henbane
n13865298 cylinder
n01540233 grosbeak
n00015388 creature
n12618727 zostera_marina
n03659686 lever
n03373237 fly
n02878425 boucle
n01055165 tenting
n12710577 satsuma
n07852919 american_cheese
n07599161 jawbreaker
n00448872 rollerblading
n02431785 wapiti
n11618861 larch_tree
n12277800 quercus_rubra
n04400737 telegraph_key
n07609840 dessert
n04242084 slit_lamp
n02702989 ammeter
n04615644 zoot_suit
n07880213 terrine
n01844917 aquatic_bird
n04361937 surcoat
n00452864 beagling
n03389761 4wd
n01840775 redhead
n03528901 plate
n10679174 surgeon
n02522722 atlantic_cod
n03792334 hill
n01848648 widgeon
n02494383 woolly_monkey
n15091129 thiamine
n02873839 cubicle
n02964295 car_ferry
n03449858 government_office
n04568713 web
n02402010 bovine
n12965626 claviceps_purpurea
n07846143 milk_powder
n03163381 dashiki
n03592245 gaol
n07909593 drambuie
n02445394 sea_otter
n02081798 atlantic_walrus
n04570815 weekender
n13154388 pinna
n03481521 hammer
n01699040 cayman
n03469175 gun_turret
n01679626 collared_lizard
n03683457 lockage
n03674270 data_link
n02393940 malayan_tapir
n11939180 balsamroot
n02701730 american_organ
n04443433 toboggan
n01671479 desert_tortoise
n07572957 canned_food
n04113641 one_shot
n04164868 secretary
n04016684 pruning_shears
n00464277 tetherball
n07611358 frozen_dessert
n02204907 armyworm
n02682922 spray_can
n03586219 iron_lung
n12621619 brier
n03986071 porte_cochere
n03739518 medical_building
n04367371 suture
n12582231 palm
n03113152 cosmetic
n11545524 pteridophyte
n03259505 abode
n03296081 escapement
n03429914 gauze
n03358172 flashbulb
n08613733 open
n04300643 stanchion
n02370806 ungulate
n10164233 master
n04585318 wimple
n04469813 cable_tramway
n02970408 tote
n01581166 canada_jay
n03588951 jack
n04387706 tamper
n07600285 bubble_gum
n03474779 hacksaw
n04487894 troopship
n12583126 fan_palm
n03452594 grandfather_clock
n03356982 flannel
n02259377 planthopper
n02935891 cafeteria
n04154938 thread
n02055107 tropicbird
n03405595 furnishing
n10080869 father
n03293741 equalizer
n03422771 gas_engine
n01663401 sea_turtle
n12858150 monarda
n04369025 wrapping
n04529962 tailfin
n03899612 patina
n04503269 twill
n04115456 rowing_boat
n07818825 lovage
n03191451 dicer
n04205062 short_iron
n12733870 quaking_aspen
n04427559 3d_radar
n12726528 arctic_willow
n03108759 corer
n04207763 shoulder_holster
n02376791 colt
n07842753 omelet
n03253886 duffel_bag
n02101670 field_spaniel
n04272054 glasses
n11676500 pistil
n02050809 little_grebe
n03711044 mail_train
n03863657 overcoat
n03259505 dwelling
n12334293 gum
n07828987 vinegar
n03288742 cor_anglais
n03592245 jailhouse
n02333546 brown_rat
n07736087 swede
n03842986 ohmmeter
n01917611 staghorn_coral
n12708654 bitter_orange
n13007034 fairy_ring
n02934168 cable
n12400489 breadfruit_tree
n07860447 maple_syrup
n02000954 wader
n03924069 phonograph_record
n02699770 altarpiece
n02231052 phasmid
n07581346 starter
n04412416 tipi
n04371563 swimwear
n07612367 whip
n02897389 brewpub
n07710952 baked_potato
n03325941 homburg
n03982642 poop_deck
n04516116 urn
n03539433 horseshoe
n02726305 apartment
n02903204 spreader
n07835331 barbecue_sauce
n07785487 rollmops
n00015388 animal
n03221351 dongle
n03941013 pin
n01424420 plasmodium
n03099771 convex_lens
n02971167 rubber_tire
n03699591 machete
n03380301 footlocker
n01396617 stentor
n02602405 silverside
n01871875 monotreme
n07895710 cabernet
n02548689 toadfish
n02739427 armlet
n02229765 mole_cricket
n02864987 bolo
n02453108 pachyderm
n12322099 mockernut_hickory
n02412787 hog
n04973386 venetian_red
n01758895 carrion
n03319745 family_room
n07727048 kidney_bean
n03621377 kitchenware
n12475774 pia
n12903014 tamarillo
n03436417 gift_shop
n01874434 marsupial
n08518171 camping_area
n01792640 biddy
n01588725 rock_wren
n12003696 hawkweed
n01845132 waterbird
n03257210 duplex
n10186216 wrangler
n12997919 mushroom
n02153203 game_bird
n01449980 molly
n02535163 blackfish
n08182379 crowd
n02012185 least_bittern
n04555600 washtub
n01886756 eutherian
n07871436 meatball
n01588002 brown_thrasher
n04498389 turban
n12478768 cabbage_tree
n08659446 field
n00007846 mortal
n07828378 monosodium_glutamate
n07838811 mushroom_sauce
n04506289 uke
n10386984 outfielder
n12072722 masdevallia
n08782627 aegean_island
n02562796 crappie
n02010272 cattle_egret
n01441425 shiner
n02540412 smelt
n00120010 hop
n04559451 hydrant
n11703669 laurel
n01787835 king_crab
n04314914 step
n07845702 raw_milk
n03161016 dampener
n09287968 geological_formation
n02112826 corgi
n03257586 copier
n04578801 whisk_broom
n02426176 saiga
n07927512 soda
n00453935 sportfishing
n02931836 caber
n12807409 buttonwood
n04973386 reddish_brown
n00463543 ice_hockey
n09300905 hail
n04307986 steak_knife
n03863108 overall
n03004824 chancel
n10405694 patient
n03557590 ice_machine
n03548626 hull
n04314522 sten_gun
n02596067 jewfish
n02639605 paddlefish
n03018209 china
n02605936 angelfish
n07839055 nantua
n04142175 scaler
n03679712 front_room
n07807922 fruit_salad
n02213788 yellow_jacket
n03956331 planetary_gear
n13060190 jelly_fungus
n07826091 tabasco_sauce
n04020298 pulley
n04340521 strobe_light
n03175189 dungaree
n03078802 commuter
n04297098 stage
n02605316 butterfly_fish
n03266749 duvet
n02799175 baseball_bat
n04018667 restroom
n04071263 regalia
n03006626 chanter
n04087709 ribbed_vault
n03374838 fob
n11650558 yellowwood
n12575322 vetch
n07654148 barbeque
n03896984 master_key
n03811295 nuclear_submarine
n07709046 pulse
n03617594 picture_tube
n02902079 brim
n03986949 gladstone
n13907272 chap
n03100897 conveyor
n02375302 roan
n01541102 pine_grosbeak
n01610226 northern_harrier
n07751451 plum
n02351870 jerboa
n03592245 clink
n09877951 chum
n07928367 ginger_ale
n02416964 nanny
