n11845793 hedgehog_cactus
n07836077 brown_sauce
n11757017 gidgee
n03494706 harness
n09337253 shelf
n04231693 ski_lift
n02275560 mourning_cloak
n04563204 water_wheel
n11834654 barilla
n07614103 apple_dumpling
n07935152 green_tea
n04198562 shirtwaist
n03220237 dolmen
n01742447 rubber_boa
n03215508 divided_highway
n07936548 sparkling_water
n03396074 fret
n03027505 chuck_wagon
n02579928 permit
n13163991 branchlet
n07775197 sunflower_seed
n02874537 bootlace
n03096960 controller
n12205694 herb
n07918028 sour
n02415435 mountain_sheep
n13150378 cubeb
n07585015 beef_broth
n09304750 hole
n02549989 billfish
n03402941 funeral_home
n07597263 sweetmeat
n01467804 lancelet
n11717399 lotus
n03654576 leg
n04308273 stealth_bomber
n03079230 compact_disk
n13147270 riesling
n03199488 dimmer
n07854348 parmesan
n03668803 lilo
n03533014 chicha
n11840246 maravilla
n01600657 catbird
n03784896 horseshoe_arch
n01538630 snow_bunting
n01919385 beroe
n01491006 blue_shark
n03805725 nail_polish
n03402941 funeral_parlour
n02759963 autoloader
n02754103 spray
n02968074 carport
n04402449 telephone_pole
n02792552 barge
n07715221 brussels_sprouts
n03717285 mangle
n04970398 indigo
n01376237 streptomyces
n04057047 razor
n03132076 cricket_bat
n07680761 brown_bread
n03219859 dolman
n02849154 cover
n04262161 sounding_board
n03241093 drill_rig
n01422185 sporozoite
n03122295 covered_wagon
n13868944 wave
n12710415 clementine
n04154152 screw_propeller
n12293723 gentian
n07583978 alphabet_soup
n01791625 gallus_gallus
n01396048 paramecium
n13065089 puccinia_graminis
n02328429 cony
n03272239 electric_fire
n02861022 bobsled
n02913152 edifice
n01852861 sea_duck
n03669886 clipper
n07617188 pudding
n04184435 shaper
n12708941 bergamot
n03241496 drinking_vessel
n13146403 pinot_blanc
n03679712 parlor
n04190997 shell
n02397744 javelina
n12761905 pistacia_terebinthus
n03751590 messuage
n03439814 sailplane
n05302499 oral_cavity
n03706653 magnetic_disk
n02332755 field_mouse
n03061674 cockpit
n04964878 maroon
n12656685 black_raspberry
n04247011 smoke_screen
n01956481 clam
n07774719 pecan
n02054036 cormorant
n12475035 bellwort
n06892775 concert
n02739550 armoire
n12408077 ulmus_pumila
n03792048 hill
n10648696 star
n02077152 fur_seal
n03041810 clearstory
n03859958 rig
n02376679 filly
n04021798 pump
n04599124 woofer
n03593222 japan
n02993194 cenotaph
n05302499 mouth
n04208760 showboat
n02412440 lamb
n04239786 sling
n01580870 jaybird
n02892948 brass_knuckles
n04177931 settlement_house
n01794344 gobbler
n03143400 crystal_detector
n03643491 lgb
n04142999 scanner
n02846141 black
n04373428 switch_engine
n07719213 asparagus
n03517760 hi_fi
n02382204 nag
n09856671 birth
n10366966 nurse
n12748248 bittersweet
n11876803 broccoli
n12722071 lignum_vitae
n02122948 kitty
n04347119 subcompact_car
n04581829 taper
n09451237 supernova
n07749731 lime
n02488415 hanuman
n04414319 samian_ware
n03639497 landline
n04972451 chocolate
n11622184 fraser_fir
n02950186 cannikin
n11552806 annual
n03024333 choke
n02389943 jack
n04950713 grain
n04114719 router
n01612122 kestrel
n10348526 seal
n12531727 gliricidia
n02582721 pomfret
n13869547 crotchet
n02044178 jaeger
n04425804 third_base
n12527738 coral_tree
n02729837 appliance
n12048399 caladenia
n12607456 ananas_comosus
n02950943 round_shot
n07588193 wonton
n11962272 coneflower
n01758757 carcass
n03720163 map
n04514648 upper
n04059947 rearview_mirror
n15102894 knothole
n13882563 octagon
n07888909 malt
n02411206 musk_ox
n03207305 saucer
n01824344 ani
n04409384 tenement_house
n07895435 claret
n11621727 white_fir
n02616851 wolffish
n04236001 sleeper
n03788914 muumuu
n04379096 tab
n00812526 grip
n11948264 knapweed
n03016389 chicken_coop
n02172870 june_bug
n01666228 snapper
n03965456 center
n07906572 blended_whisky
n02410702 american_buffalo
n04350458 suede
n02752199 atheneum
n13905792 crease
n01565078 whitethroat
n11714382 nutmeg
n02389943 jackass
n04380916 table_saw
n12156819 caryopsis
n04612026 yarmulke
n02298541 hawkmoth
n02746365 gun
n04310721 steam_whistle
n11845557 barrel_cactus
n02090129 harrier
n04402984 telephone_line
n12317296 ironwood
n11717577 nelumbo_lutea
n10229883 keyboardist
n03728982 match
n11684654 mesocarp
n04407686 temple
n12390099 pale_violet
n02438580 vicuna
n12399384 white_mulberry
n12273939 valley_oak
n12968136 sclerotinia
n04156946 scull
n03851787 optical_disc
n02859184 panama
n02805845 bastinado
n02884859 box_beam
n03229244 joggle
n03527149 holloware
n09309292 ice_mass
n04227144 sketch
n03416094 gantry
n02041246 sea_gull
n11704620 camphor_tree
n04489695 trousseau
n03770316 ministry
n02904927 brogue
n15091846 folic_acid
n06267758 school_newspaper
n02100399 setter
n14685296 charcoal
n08500819 interplanetary_space
n03859280 outbuilding
n03904433 pedicab
n04130907 sallet
n07567707 meal
n02710201 android
n12385429 reseda
n01805321 monal
n03937835 toque
n03596543 jetliner
n12450344 dogtooth
n09351905 table
n12627119 blackthorn
n02016956 purple_gallinule
n02931417 club
n03085333 computer_network
n03662887 life_vest
n02935017 cache
n02950632 cannon
n03399677 front_porch
n11542640 liverwort
n04112430 rotor_head
n03008976 charger
n00467995 hockey
n04458201 torture_chamber
n03002711 daybed
n04417809 theatre
n04539053 vdu
n01543383 whydah
n04425804 third
n01996585 copepod
n04105704 roofing
n01934440 annelid
n02424085 bongo
n02752615 suspensor
n03456665 overcoat
n03506560 ear_trumpet
n02406174 milk_cow
n04046590 rail
n03803116 muzzle_loader
n10648696 principal
n03390983 framing
n04313503 wheel
n09265620 fall
n03828020 nonsmoker
n02106854 police_dog
n02976350 casement
n02613181 combtooth_blenny
n11811921 maltese_cross
n12670758 medlar
n00433661 outdoor_sport
n11889619 candytuft
n02084861 mongrel
n05262698 walrus_moustache
n03030353 cigar_box
n10260800 lifesaver
n01564914 whitethroat
n03259505 home
n04488857 trouser_press
n12204730 corchorus
n13134947 fruit
n04546194 walking_stick
n12761284 mango
n02822220 spread
n01984245 nephrops_norvegicus
n04558478 loo
n00015388 beast
n02356977 black_squirrel
n03679384 living_quarters
n07830593 hot_sauce
n02337001 deer_mouse
n02431976 sika
n04277493 arbor
n03141065 squad_car
n12936826 cumin
n01690149 anguis_fragilis
n12879527 calceolaria
n07729225 butterbean
n05538625 caput
n02847461 cosh
n13137409 berry
n03268790 electric_car
n13897996 equilibrium
n03782794 monkey_wrench
n07751858 greengage
n04392764 tape_transport
n12019035 milkweed
n03254374 pirogue
n07761309 soursop
n01629962 fire_salamander
n07819769 nasturtium
n03540267 hosiery
n02968333 carrel
n04082886 reticule
n12917901 spurge
n12548280 medic
n11808299 sweet_william
n02487547 rhesus
n01469723 salp
n04419642 theremin
n07605804 panocha
n05314075 canthus
n03555217 hypercoaster
n01888264 buck
n15091473 riboflavin
n07688624 pone
n02163297 springtail
n03647520 launcher
n02914991 building_complex
n07904293 slivovitz
n03405595 trappings
n03790953 motorized_wheelchair
n02230187 field_cricket
n13118707 subshrub
n07852919 cheddar_cheese
n03646916 latticework
n13128976 rachis
n04438507 timer
n03544360 house
n04132158 shalwar
n07587111 pottage
n11692265 chlamys
n03035715 water_tank
n07732747 cress
n03122295 prairie_schooner
n04592099 wineglass
n07747951 mandarin
n03980026 pomade
n04412416 tepee
n01970164 octopus
n01886756 placental_mammal
n03682877 ignition_lock
n02751067 astrodome
n01322685 cub
n01748389 egyptian_cobra
n04976952 skin_colour
n02965529 carillon
n01999767 peripatus
n11695599 papaw
n03193107 diesel_motor
n03234164 shorts
n12112008 gramma
n04125116 safe
n02860640 grip
n03935116 pig
n07722485 spring_onion
n03430959 gear
n04455250 topmast
n03983499 popgun
n04478512 trellis
n03262809 easel
n02211627 mason_bee
n12761702 pistachio
n03268790 electric
n04346428 sty
n02176439 click_beetle
n03688943 lookout_station
n02931294 cabana
n04064401 phonograph
n02739889 armored_car
n03128519 ointment
n02404573 brahman
n03643253 laser
n02208280 honeybee
n04310507 steam_shovel
n01800424 chachalaca
n07684164 matzah
n01317541 domestic_animal
n07851443 double_cream
n04500060 turner
n02341475 water_vole
n03090172 confessional
n03459328 griddle
n12276872 pin_oak
n03483823 pocket_calculator
n04066476 redoubt
n02774152 handbag
n02118176 aardwolf
n12796022 bergenia
n03900194 patrol_ship
n04960582 ebony
n15089258 vitamin
n11979964 jerusalem_artichoke
n03820318 net
n02053083 gannet
n07599911 peanut_brittle
n12138248 kaoliang
n06276697 broadcasting
n03301568 euphonium
n04327204 stoop
n03772077 minster
n01439121 cyprinid
n10142747 grannie
n02964843 cargo_container
n12893463 nightshade
n03069752 college
n04051825 wall
n11851839 cholla
n07587023 pottage
n11991263 snakeroot
n04236935 cascabel
n04563790 waterworks
n02472987 human_race
n03430959 paraphernalia
n04328946 storage_space
n12223160 beefwood
n07896994 plonk
n11549895 zoospore
n01632601 tiger_salamander
n07814203 cinnamon
n04148054 scissors
n04422409 fusion_reactor
n03094159 contact_lens
n03846100 olive_drab
n02811059 batting_cage
n12306717 jasmine
n03052464 clothing_store
n03924069 disk
n03614532 keyboard_instrument
n02871963 boomerang
n03789946 motor
n01445429 buffalo_fish
n03061050 cocked_hat
n09894445 heart_surgeon
n02933462 locker
n02147328 serotine
n04185946 shaving_brush
n00467320 quoits
n12024445 taraxacum_officinale
n07563800 liquid_diet
n02054502 anhinga
n12248359 bilberry
n11694300 cherimoya
n02935658 cafe
n04356925 solarium
n02520147 goujon
n11690254 floral_cup
n04488202 trophy_case
n04023695 punch_bowl
n03745571 menhir
n07769731 rambutan
n07807834 macaroni_salad
n07565608 mess
n12470512 brier
n04210591 shrink_wrap
n02800213 glove
n12744387 litchi_chinensis
n02387346 shire_horse
n04093775 riot_gun
n04340935 fastness
n02774152 pocketbook
n03580615 cyberspace
n05260240 pompadour
n02795528 barrel
n12262553 chestnut
n02368116 viscacha
n04317976 joystick
n11790936 tuckahoe
n02976939 cashbox
n04250473 snips
n07766173 lychee
n03746155 menorah
n02338145 musquash
n04187547 shed
n07722485 scallion
n03045074 clipper
n12587487 wax_palm
n01608814 black_kite
n13063269 rust
n02071636 blackfish
n02896442 knickerbockers
n04510706 universal_joint
n13926786 place
n04126244 safety_lock
n07853648 gouda_cheese
n12401684 ficus_carica
n02899439 bridge
n11948044 caltrop
n04467099 trailer
n04962240 charcoal
n02776978 balalaika
n02308735 fall_webworm
n12656685 thimbleberry
n02922292 barrow
n08555710 crawlspace
n12904314 henbane
n00015388 creature
n07583197 soup
n11986511 lactuca_sativa
n12618727 zostera_marina
n03659686 lever
n03605417 jump_seat
n03373237 fly
n01055165 tenting
n07852919 american_cheese
n07599161 jawbreaker
n00448872 rollerblading
n02431785 wapiti
n11618861 larch_tree
n01619835 vultur_gryphus
n04400737 telegraph_key
n07609840 dessert
n04242084 slit_lamp
n02702989 ammeter
n04615644 zoot_suit
n01750167 death_adder
n07880213 terrine
n05604434 abdominal_wall
n09452291 swale
n00452864 beagling
n07590320 goulash
n03389761 4wd
n01840775 redhead
n03386011 fortress
n02494383 woolly_monkey
n15091129 thiamine
n02873839 cubicle
n02964295 car_ferry
n12593994 phoenix_dactylifera
n03449858 government_office
n04568713 web
n02402010 bovine
n07846143 milk_powder
n03163381 dashiki
n02005790 ibis
n03592245 gaol
n02746595 artillery_shell
n02733213 colonnade
n02445394 sea_otter
n02081798 atlantic_walrus
n07841037 albumen
n04040247 radial
n13154388 pinna
n01699040 cayman
n03469175 gun_turret
n01679626 collared_lizard
n01881564 cuscus
n02393940 malayan_tapir
n03674270 data_link
n11939180 balsamroot
n02701730 american_organ
n04443433 toboggan
n13013534 lepiota
n01671479 desert_tortoise
n03877351 paisley
n12435486 wild_garlic
n07572957 canned_food
n03441112 glove
n04113641 one_shot
n07729485 soybean
n04164868 secretary
n02775039 luggage_van
n04016684 pruning_shears
n00464277 tetherball
n02682922 spray_can
n03701640 machinery
n12621619 brier
n03911866 streamer
n03739518 medical_building
n04367371 suture
n03821518 newel
n12582231 palm
n03113152 cosmetic
n03259505 abode
n07862348 spareribs
n03296081 escapement
n03358172 flashbulb
n08613733 open
n02701260 amen_corner
n02370806 ungulate
n07893642 champagne
n10164233 master
n03314608 faceplate
n04469813 cable_tramway
n01581166 canada_jay
n07600285 bubble_gum
n06277025 multiplex
n03474779 hacksaw
n04487894 troopship
n02682407 aeolian_harp
n02662993 brill
n12583126 fan_palm
n12523475 brazilian_rosewood
n03452594 grandfather_clock
n04154938 thread
n02055107 tropicbird
n03405595 furnishing
n10080869 father
n02302459 silkworm_moth
n03422771 gas_engine
n07575076 tiffin
n03660124 levis
n01663401 sea_turtle
n12858150 monarda
n04369025 wrapping
n04529962 tailfin
n03899612 patina
n04598582 woodwind
n04205062 short_iron
n12074867 ophrys_apifera
n04427559 3d_radar
n12726528 arctic_willow
n03108759 corer
n02376791 colt
n03253886 duffel_bag
n04136510 sash
n02964934 cargo_door
n02101670 field_spaniel
n04272054 glasses
n11676500 pistil
n02050809 little_grebe
n02508021 raccoon
n03711044 mail_train
n03863657 overcoat
n03259505 dwelling
n11626826 picea_rubens
n12334293 gum
n07828987 vinegar
n07736087 swede
n03592245 jailhouse
n02333546 brown_rat
n01917611 staghorn_coral
n12708654 bitter_orange
n13007034 fairy_ring
n12931542 dill
n12726670 weeping_willow
n12400489 breadfruit_tree
n07860447 maple_syrup
n03924069 phonograph_record
n03020692 chisel
n02231052 phasmid
n04412416 tipi
n07612367 whip
n07710952 baked_potato
n02949202 cane
n04485423 triptych
n03325941 homburg
n02545841 opah
n03982642 poop_deck
n02811936 crenellation
n12648045 prunus_persica
n04516116 urn
n03539433 horseshoe
n03364156 flipper
n02903204 spreader
n02726305 apartment
n07785487 rollmops
n00015388 animal
n03221351 dongle
n03941013 pin
n02971167 rubber_tire
n07933274 tea
n03380301 footlocker
n03605598 jump_suit
n01396617 stentor
n02602405 silverside
n04238617 slide_projector
n01871875 monotreme
n07895710 cabernet
n02548689 toadfish
n02739427 armlet
n02229765 mole_cricket
n04149083 scoop
n12322099 mockernut_hickory
n02412787 hog
n04973386 venetian_red
n01758895 carrion
n13077295 mildew
n02960690 carabiner
n03319745 family_room
n03621377 kitchenware
n12475774 pia
n12903014 tamarillo
n02692513 vacuum_pump
n03436417 gift_shop
n01874434 marsupial
n08518171 camping_area
n02933990 cable
n02786837 bandsaw
n01792640 biddy
n11545714 fern
n13103877 snag
n01845132 waterbird
n03257210 duplex
n10186216 wrangler
n12997919 mushroom
n02321170 feather_star
n01449980 molly
n02535163 blackfish
n08182379 crowd
n02012185 least_bittern
n04038338 single_shell
n04555600 washtub
n01886756 eutherian
n01588002 brown_thrasher
n04392526 tape_deck
n12478768 cabbage_tree
n08659446 field
n03872273 packsaddle
n04498389 turban
n02639087 bowfin
n02833403 bevel
n07828378 monosodium_glutamate
n07838811 mushroom_sauce
n07755411 melon
n12138444 milo
n04506289 uke
n10386984 outfielder
n12371439 kiwi
n07573563 square_meal
n12072722 masdevallia
n07651025 puree
n08782627 aegean_island
n02562796 crappie
n02010272 cattle_egret
n01441425 shiner
n02540412 smelt
n00120010 hop
n11703669 laurel
n02244515 kissing_bug
n01787835 king_crab
n04314914 step
n07733394 okra
n03938401 pillow_block
n07770869 betel_nut
n07845702 raw_milk
n09287968 geological_formation
n02112826 corgi
n04578801 whisk_broom
n02426176 saiga
n07927512 soda
n02931836 caber
n04973386 reddish_brown
n03401721 fuel_system
n00463543 ice_hockey
n09300905 hail
n04307986 steak_knife
n03004824 chancel
n11617090 pinus_radiata
n15091669 pyridoxamine
n07615289 sherbert
n03442597 gnomon
n10405694 patient
n03557590 ice_machine
n03548626 hull
n07607605 sucker
n03455488 gravestone
n12611640 water_nymph
n02596067 jewfish
n02907082 broom_handle
n03727067 mastaba
n02639605 paddlefish
n02472987 mankind
n02605936 angelfish
n07839055 nantua
n04256520 sofa
n04142175 scaler
n03679712 front_room
n07807922 fruit_salad
n15086247 flaxseed
n04347119 subcompact
n03956331 planetary_gear
n13060190 jelly_fungus
n07826091 tabasco_sauce
n04020298 pulley
n04340521 strobe_light
n03175189 dungaree
n04297098 stage
n02605316 butterfly_fish
n03266749 duvet
n02799175 baseball_bat
n04018667 restroom
n04071263 regalia
n03006626 chanter
n04087709 ribbed_vault
n03374838 fob
n03673450 intimate_apparel
n04156140 scrubber
n11650558 yellowwood
n07654148 barbeque
n03329536 ferrule
n03896984 master_key
n02902079 brim
n07822518 cayenne
n13907272 chap
n03100897 conveyor
n02375302 roan
n12708293 orange_tree
n01541102 pine_grosbeak
n01610226 northern_harrier
n04604276 web
n07751451 plum
n02351870 jerboa
n03592245 clink
n09877951 chum
n03031152 cigarette_holder
n07928367 ginger_ale
n02485688 green_monkey
n00480508 badminton
n12002428 butterbur
n03226880 double_door
n04607242 wringer
n01749742 black_mamba
n02771166 backstairs
n02328429 coney
n04020912 pullman_car
n00450700 equestrian_sport
n04122825 paper_bag
n02127292 lynx_lynx
n03744276 store
n07898745 table_wine
n03190458 dibble
n01324431 carnivore
n03889871 parasol
n07918309 stinger
n01999767 velvet_worm
n03767459 mimeograph
n08551296 eparchy
n09326662 hummock
n04018667 toilet_facility
n14696793 rock
n08242223 nucleus
n02432983 elk
n12926689 gari
n01482330 shark
n02017725 takahe
n04431025 thumbhole
n02195526 horsefly
n02760429 automatic_weapon
n07750146 pomelo
n07860208 golden_syrup
n09289596 glen
n01609751 harrier
n11825351 cockscomb
n10007995 hotel_clerk
n12905135 lycium_barbarum
n07868955 fish_ball
n02977936 casino
n04011827 propeller
n04322801 stock_car
n03342262 escutcheon
n10467179 president
n02221083 fire_ant
n03819336 nest
n03440876 lazaretto
n06275471 radiotelegraphy
n03923379 ampoule
n02978205 casque
n04965179 orange
n04565375 arm
n04972451 coffee
n11754893 mimosa
n07689490 cinnamon_toast
n03080731 compass_card
