n11845793 hedgehog_cactus
n03722288 marketplace
n02946348 motor_home
n04454654 topgallant
n04346157 stun_gun
n12215022 king_protea
n07813579 seasoned_salt
n03859495 outerwear
n03061893 cockscomb
n12628986 quince
n13896217 crescent
n01835276 nightjar
n03384891 evening_dress
n12991184 reindeer_moss
n12158443 pumpkin
n12261808 american_beech
n04969798 greenish_blue
n02578454 lookdown
n11773987 oleander
n07685303 oatcake
n13872592 cone
n09792969 anchorman
n02416880 billy_goat
n03416640 service_department
n04502670 tweeter
n04219185 silex
n02935658 coffee_shop
n02431122 elk
n03482252 hammock
n03082979 data_processor
n07762114 pawpaw
n09279986 fireball
n04332074 straight_razor
n02799323 baseball_cap
n02297442 armyworm
n03054901 clutch
n13219422 horsetail
n07740954 mcintosh
n03668067 lightning_rod
n02405440 banting
n03430418 summerhouse
n03546340 living_accommodations
n11616852 pinus_virginiana
n03446070 club
n07927512 tonic
n07585107 chicken_stock
n02778294 baldrick
n01673282 tuatara
n04255346 socket_wrench
n03505133 headrest
n02749670 assegai
n11757017 gidgee
n09337253 shelf
n04231693 ski_lift
n11654293 rimu
n02275560 mourning_cloak
n04563204 water_wheel
n11834654 barilla
n03340009 filter
n07935152 green_tea
n04198562 shirtwaist
n07936548 sparkling_water
n03396074 fret
n04077889 research_facility
n03027505 chuck_wagon
n02579928 permit
n13163991 branchlet
n10324560 poser
n02874537 bootlace
n12205694 herb
n07918028 sour
n02415435 mountain_sheep
n13150378 cubeb
n07585015 beef_broth
n07931870 may_wine
n03402941 funeral_home
n11717399 lotus
n01467804 lancelet
n03654576 leg
n04308273 stealth_bomber
n03079230 compact_disk
n03073977 column
n13147270 riesling
n03533014 chicha
n11840246 maravilla
n03784896 horseshoe_arch
n01919385 beroe
n04049405 raincoat
n01491006 blue_shark
n02995345 mainframe
n03805725 nail_polish
n03402941 funeral_parlour
n02759963 autoloader
n02968074 carport
n04402449 telephone_pole
n07715221 brussels_sprouts
n03145147 cuckoo_clock
n04970631 reddish_purple
n03717285 mangle
n01376237 streptomyces
n04057047 razor
n03219859 dolman
n00455076 overcast
n02998003 cereal_box
n04262161 sounding_board
n03241093 drill_rig
n01422185 sporozoite
n03122295 covered_wagon
n13868944 wave
n04047834 railroad_bed
n12710415 clementine
n04154152 screw_propeller
n12293723 gentian
n01791625 gallus_gallus
n01396048 paramecium
n02328429 cony
n03272239 electric_fire
n03944138 pinwheel
n01852861 sea_duck
n03669886 clipper
n04110178 rosette
n07617188 pudding
n04184435 shaper
n12304115 white_ash
n03679712 parlor
n04190997 shell
n07741357 pearmain
n03351434 tackle
n02121808 house_cat
n12761905 pistacia_terebinthus
n03920641 pet_shop
n12765846 spondias_mombin
n01586941 mocker
n03439814 sailplane
n05302499 oral_cavity
n02332755 field_mouse
n02898711 span
n03061674 cockpit
n04964878 maroon
n01931520 threadworm
n12656685 black_raspberry
n07774719 pecan
n03538037 horse
n02054036 cormorant
n06892775 concert
n02739550 armoire
n01681328 uta_stansburiana
n12408077 ulmus_pumila
n03792048 hill
n10648696 star
n04974340 olive
n03493792 hardware
n03644858 latch
n02376679 filly
n04021798 pump
n04208760 showboat
n05302499 mouth
n02412440 lamb
n04239786 sling
n07858484 tahini
n01580870 jaybird
n02892948 brass_knuckles
n04177931 settlement_house
n01794344 gobbler
n03143400 crystal_detector
n12221191 macadamia
n03087245 diffusion_pump
n04373428 switch_engine
n03517760 hi_fi
n02382204 nag
n03061893 coxcomb
n09856671 birth
n12748248 bittersweet
n12722071 lignum_vitae
n02950256 cannon
n02122948 kitty
n04581829 taper
n04347119 subcompact_car
n07749731 lime
n09344724 maar
n07835921 bourguignon
n12018760 milk_thistle
n07772935 cocoanut
n04414319 samian_ware
n03639497 landline
n03728437 lucifer
n04972451 chocolate
n11622184 fraser_fir
n02950186 cannikin
n11552806 annual
n12849416 henbit
n04531873 vest
n03128085 cravat
n01521399 rhea
n02389943 jack
n04950713 grain
n04114719 router
n03321419 turbojet
n10348526 seal
n12531727 gliricidia
n07879659 tamale
n02582721 pomfret
n13869547 crotchet
n12050533 cattleya
n02044178 jaeger
n04425804 third_base
n12527738 coral_tree
n02729837 appliance
n12048399 caladenia
n12607456 ananas_comosus
n02950943 round_shot
n01758757 carcass
n03101664 cookie_jar
n03720163 map
n03309808 fabric
n03603594 junk
n04059947 rearview_mirror
n07888909 malt
n03207305 saucer
n02732827 arbor
n04409384 tenement_house
n07895435 claret
n11621727 white_fir
n04236001 sleeper
n01817263 popinjay
n00812526 grip
n11948264 knapweed
n03016389 chicken_coop
n02172870 june_bug
n11652039 podocarp
n03436549 gift_wrapping
n07906572 blended_whisky
n04112579 rotunda
n02670683 gun
n03965456 center
n04468005 railroad_train
n08616050 grazing_land
n02410702 american_buffalo
n04350458 suede
n01741232 indigo_snake
n03823216 niblick
n13905792 crease
n02389943 jackass
n12156819 caryopsis
n04612026 yarmulke
n02298541 hawkmoth
n02746365 gun
n04310721 steam_whistle
n11845557 barrel_cactus
n07596684 confection
n02090129 harrier
n04402984 telephone_line
n11717577 nelumbo_lutea
n10229883 keyboardist
n13141564 bearberry
n03728982 match
n02840619 binding
n09238926 cave
n11684654 mesocarp
n04407686 temple
n12390099 pale_violet
n12399384 white_mulberry
n04053508 rangefinder
n02932891 cruiser
n12273939 valley_oak
n12968136 sclerotinia
n04156946 scull
n03851787 optical_disc
n04017571 psychrometer
n02859184 panama
n02884859 box_beam
n03229244 joggle
n03527149 holloware
n09309292 ice_mass
n03416094 gantry
n02041246 sea_gull
n03320046 fan
n11704620 camphor_tree
n04091097 rig
n03730334 maternity_hospital
n03201638 evening_gown
n04489695 trousseau
n03770316 ministry
n02904927 brogue
n06267758 school_newspaper
n14685296 charcoal
n08500819 interplanetary_space
n03859280 outbuilding
n03904433 pedicab
n04130907 sallet
n02710201 android
n03835197 nude
n03937835 toque
n03615300 khadi
n12450344 dogtooth
n09351905 table
n12627119 blackthorn
n02016956 purple_gallinule
n02935017 cache
n02950632 cannon
n11542640 liverwort
n04112430 rotor_head
n00467995 hockey
n04458201 torture_chamber
n03007297 chapterhouse
n09283866 foreshore
n04425804 third
n03426134 petrol_tank
n01934440 annelid
n11792742 skunk_cabbage
n04496872 tumbler
n03456665 overcoat
n03506560 ear_trumpet
n02406174 milk_cow
n04046590 rail
n09283405 foothill
n03803116 muzzle_loader
n10648696 principal
n04313503 wheel
n09265620 fall
n03735637 measuring_stick
n03828020 nonsmoker
n11811921 maltese_cross
n02976350 casement
n02613181 combtooth_blenny
n00433661 outdoor_sport
n04482177 tricorne
n11889619 candytuft
n02084861 mongrel
n04536335 viola
n05262698 walrus_moustache
n03030353 cigar_box
n10260800 lifesaver
n01564914 whitethroat
n03259505 home
n12204730 corchorus
n13134947 fruit
n12761284 mango
n01984245 nephrops_norvegicus
n04558478 loo
n12493208 carob_tree
n00015388 beast
n02356977 black_squirrel
n12920204 poinsettia
n02715513 vestibule
n07830593 hot_sauce
n02337001 deer_mouse
n02431976 sika
n04277493 arbor
n03141065 squad_car
n12936826 cumin
n01690149 anguis_fragilis
n12879527 calceolaria
n13137409 berry
n03268790 electric_car
n13897996 equilibrium
n03782794 monkey_wrench
n02172518 scarabaeus
n04392764 tape_transport
n07768318 seckel
n03254374 pirogue
n01629962 fire_salamander
n07819769 nasturtium
n02968333 carrel
n03765561 mill
n04368496 morning_coat
n12917901 spurge
n12548280 medic
n11808299 sweet_william
n04165945 security_measure
n01469723 salp
n07605804 panocha
n01888264 buck
n15091473 riboflavin
n07688624 pone
n02163297 springtail
n02914991 building_complex
n03854506 oled
n07904293 slivovitz
n03405595 trappings
n03790953 motorized_wheelchair
n02230187 field_cricket
n13118707 subshrub
n07852919 cheddar_cheese
n13128976 rachis
n04438507 timer
n04132158 shalwar
n07587111 pottage
n11692265 chlamys
n03035715 water_tank
n07732747 cress
n03122295 prairie_schooner
n04592099 wineglass
n07747951 mandarin
n03980026 pomade
n01886756 placental_mammal
n03682877 ignition_lock
n03456548 greasy_spoon
n03175301 densitometer
n02751067 astrodome
n01322685 cub
n03268311 elbow
n01748389 egyptian_cobra
n02965529 carillon
n01999767 peripatus
n07915800 rob_roy
n11695599 papaw
n12427566 tiger_lily
n03234164 shorts
n12112008 gramma
n01799679 curassow
n04309348 steamer
n03296217 escape_wheel
n02860640 grip
n03935116 pig
n13876561 helix
n03430959 gear
n03374372 fly_rod
n04970631 royal_purple
n02104184 attack_dog
n03983499 popgun
n04478512 trellis
n02377703 mount
n01484097 mako_shark
n02211627 mason_bee
n02121620 cat
n12761702 pistachio
n01670092 tortoise
n03268790 electric
n03688943 lookout_station
n03229526 downstage
n02984203 cathedral
n02739889 armored_car
n03128519 ointment
n02404573 brahman
n03643253 laser
n02208280 honeybee
n04310507 steam_shovel
n02472293 human
n01800424 chachalaca
n04119478 rumpus_room
n12406488 white_elm
n04012482 propjet
n07684164 matzah
n01317541 domestic_animal
n02415130 urial
n07851443 double_cream
n03799610 ordnance_store
n04500060 turner
n02341475 water_vole
n07801091 forage
n02984699 cathode
n03459328 griddle
n03483823 pocket_calculator
n12796022 bergenia
n07926346 limeade
n04960582 ebony
n15089258 vitamin
n02290664 almond_moth
n02053083 gannet
n07599911 peanut_brittle
n12138248 kaoliang
n06276697 broadcasting
n12374418 rock_rose
n03301568 euphonium
n03772077 minster
n01439121 cyprinid
n13911045 node
n10142747 grannie
n02729965 gismo
n01531811 redpoll
n02964843 cargo_container
n12893463 nightshade
n02822579 bedstead
n04051825 wall
n02995345 central_processor
n11851839 cholla
n07587023 pottage
n11991263 snakeroot
n04236935 cascabel
n02472987 human_race
n03430959 paraphernalia
n04328946 storage_space
n11549895 zoospore
n01632601 tiger_salamander
n07814203 cinnamon
n04148054 scissors
n03094159 contact_lens
n02811059 batting_cage
n12306717 jasmine
n04225222 six_pack
n03614532 keyboard_instrument
n12836212 nemophila
n03789946 motor
n11853356 christmas_cactus
n01445429 buffalo_fish
n03699280 lyre
n02933462 locker
n04491388 baton
n02147328 serotine
n09448690 streambed
n12024445 taraxacum_officinale
n03654826 leg
n02094562 rat_terrier
n07563800 liquid_diet
n02054502 anhinga
n12248359 bilberry
n02935658 cafe
n04356925 solarium
n02520147 goujon
n11690254 floral_cup
n04023695 punch_bowl
n03745571 menhir
n07769731 rambutan
n07565608 mess
n12470512 brier
n04210591 shrink_wrap
n02800213 glove
n12744387 litchi_chinensis
n04121511 saber
n02387346 shire_horse
n04093775 riot_gun
n04340935 fastness
n04172512 sennit
n12304286 swamp_ash
n01597737 firebird
n03580615 cyberspace
n03726116 massage_parlor
n12822769 comfrey
n05260240 pompadour
n12262553 chestnut
n11790936 tuckahoe
n02976939 cashbox
n04250473 snips
n07766173 lychee
n07865196 chop_suey
n02338145 musquash
n10474645 school_principal
n04187547 shed
n03284743 enamel
n03045074 clipper
n12587487 wax_palm
n07889274 malt
n13063269 rust
n04510706 universal_joint
n13926786 place
n11735570 goldenseal
n03363363 flight_simulator
n02899439 bridge
n11948044 caltrop
n04467099 trailer
n04962240 charcoal
n02308735 fall_webworm
n12656685 thimbleberry
n02922292 barrow
n02777402 balance_wheel
n03291413 entrenching_tool
n01540233 grosbeak
n00015388 creature
n07583197 soup
n03718335 manometer
n03659686 lever
n03605417 jump_seat
n02878425 boucle
n01732244 rat_snake
n07858978 honey
n01055165 tenting
n03635032 lamasery
n07852919 american_cheese
n07599161 jawbreaker
n00448872 rollerblading
n02431785 wapiti
n11618861 larch_tree
n12277800 quercus_rubra
n01619835 vultur_gryphus
n04242084 slit_lamp
n02072798 white_whale
n01750167 death_adder
n04615644 zoot_suit
n01844917 aquatic_bird
n05604434 abdominal_wall
n09452291 swale
n04361937 surcoat
n03389761 4wd
n01840775 redhead
n03528901 plate
n10679174 surgeon
n02522722 atlantic_cod
n03386011 fortress
n03792334 hill
n12593994 phoenix_dactylifera
n15091129 thiamine
n02873839 cubicle
n02964295 car_ferry
n03449858 government_office
n04568713 web
n02402010 bovine
n12965626 claviceps_purpurea
n07846143 milk_powder
n03163381 dashiki
n02005790 ibis
n03592245 gaol
n02746595 artillery_shell
n07909593 drambuie
n02733213 colonnade
n02081798 atlantic_walrus
n07841037 albumen
n04570815 weekender
n04040247 radial
n13154388 pinna
n03481521 hammer
n03469175 gun_turret
n03683457 lockage
n02393940 malayan_tapir
n11939180 balsamroot
n02701730 american_organ
n04443433 toboggan
n01671479 desert_tortoise
n03877351 paisley
n12435486 wild_garlic
n07572957 canned_food
n04113641 one_shot
n04164868 secretary
n04016684 pruning_shears
n07611358 frozen_dessert
n02204907 armyworm
n07934530 black_tea
n02682922 spray_can
n03586219 iron_lung
n12621619 brier
n03739518 medical_building
n04367371 suture
n03821518 newel
n03113152 cosmetic
n03717131 trough
n03259505 abode
n07862348 spareribs
n03296081 escapement
n03429914 gauze
n03358172 flashbulb
n08613733 open
n02370806 ungulate
n04179126 cloaca
n07893642 champagne
n10164233 master
n04585318 wimple
n03314608 faceplate
n04469813 cable_tramway
n02970408 tote
n04387706 tamper
n07600285 bubble_gum
n06277025 multiplex
n03474779 hacksaw
n04487894 troopship
n02682407 aeolian_harp
n12583126 fan_palm
n12523475 brazilian_rosewood
n03356982 flannel
n02259377 planthopper
n02935891 cafeteria
n02055107 tropicbird
n03405595 furnishing
n10080869 father
n03293741 equalizer
n03422771 gas_engine
n07575076 tiffin
n03718789 mansard
n03660124 levis
n01663401 sea_turtle
n12858150 monarda
n04529962 tailfin
n03899612 patina
n02072798 beluga
n03191451 dicer
n02538985 whitefish
n04598582 woodwind
n02907656 peacemaker
n04205062 short_iron
n12733870 quaking_aspen
n04427559 3d_radar
n03108759 corer
n04207763 shoulder_holster
n02376791 colt
n07842753 omelet
n03253886 duffel_bag
n04136510 sash
n02101670 field_spaniel
n04272054 glasses
n11676500 pistil
n02508021 raccoon
n03711044 mail_train
n03259505 dwelling
n11626826 picea_rubens
n07828987 vinegar
n03288742 cor_anglais
n03592245 jailhouse
n02333546 brown_rat
n03842986 ohmmeter
n01917611 staghorn_coral
n12708654 bitter_orange
n13007034 fairy_ring
n12726670 weeping_willow
n07860447 maple_syrup
n02000954 wader
n03020692 chisel
n02699770 altarpiece
n02231052 phasmid
n07678586 mincemeat
n07581346 starter
n04371563 swimwear
n07612367 whip
n07710952 baked_potato
n02949202 cane
n02545841 opah
n03982642 poop_deck
n04384910 taillight
n12648045 prunus_persica
n03539433 horseshoe
n02726305 apartment
n02903204 spreader
n07785487 rollmops
n00015388 animal
n03221351 dongle
n03941013 pin
n01424420 plasmodium
n03099771 convex_lens
n02971167 rubber_tire
n07933274 tea
n03918737 pda
n03380301 footlocker
n01396617 stentor
n02602405 silverside
n04238617 slide_projector
n01871875 monotreme
n07895710 cabernet
n02739427 armlet
n02229765 mole_cricket
n02864987 bolo
n04149083 scoop
n02453108 pachyderm
n02412787 hog
n04973386 venetian_red
n01758895 carrion
n13077295 mildew
n02960690 carabiner
n03319745 family_room
n07727048 kidney_bean
n03621377 kitchenware
n12475774 pia
n12903014 tamarillo
n02692513 vacuum_pump
n03436417 gift_shop
n01874434 marsupial
n08518171 camping_area
n02933990 cable
n02786837 bandsaw
n01792640 biddy
n01588725 rock_wren
n11545714 fern
n13103877 snag
n12003696 hawkweed
n01845132 waterbird
n10186216 wrangler
n12997919 mushroom
n04502059 turret_clock
n02321170 feather_star
n08182379 crowd
n04038338 single_shell
n04555600 washtub
n01886756 eutherian
n01588002 brown_thrasher
n07576182 buffet
n04392526 tape_deck
n08659446 field
n03872273 packsaddle
n02377703 saddle_horse
n04498389 turban
n02639087 bowfin
n03850492 operating_table
n03318294 fairy_light
n00007846 mortal
n02833403 bevel
n07828378 monosodium_glutamate
n04506289 uke
n10386984 outfielder
n12371439 kiwi
n07573563 square_meal
n07651025 puree
n02562796 crappie
n02010272 cattle_egret
n01441425 shiner
n02540412 smelt
n00120010 hop
n02244515 kissing_bug
n04314914 step
n07733394 okra
n07770869 betel_nut
n07845702 raw_milk
n04173046 septic_tank
n09287968 geological_formation
n03161016 dampener
n07927512 soda
n00453935 sportfishing
n12807409 buttonwood
n04973386 reddish_brown
n03401721 fuel_system
n00463543 ice_hockey
n04307986 steak_knife
n03004824 chancel
n11617090 pinus_radiata
n15091669 pyridoxamine
n03442597 gnomon
n03557590 ice_machine
n07607605 sucker
n03548626 hull
n04314522 sten_gun
n03455488 gravestone
n12611640 water_nymph
n02596067 jewfish
n02639605 paddlefish
n04255899 adobe_house
n03018209 china
n02472987 mankind
n02605936 angelfish
n07839055 nantua
n04256520 sofa
n04142175 scaler
n03679712 front_room
n07807922 fruit_salad
n15086247 flaxseed
n04347119 subcompact
n02933112 cabinet
n02426481 steenbok
n03956331 planetary_gear
n03175189 dungaree
n04340521 strobe_light
n04297098 stage
n03078802 commuter
n02605316 butterfly_fish
n03266749 duvet
n02799175 baseball_bat
n04018667 restroom
n04071263 regalia
n03374838 fob
n04087709 ribbed_vault
n03673450 intimate_apparel
n11650558 yellowwood
n03329536 ferrule
n03896984 master_key
n03811295 nuclear_submarine
n03617594 picture_tube
n02902079 brim
n13907272 chap
n03100897 conveyor
n12708293 orange_tree
n04458843 touchscreen
n04604276 web
n03592245 clink
n07928367 ginger_ale
n02416964 nanny
n02523427 ling
n00480508 badminton
n03189083 stop
n03226880 double_door
n04607242 wringer
n01749742 black_mamba
n02328429 coney
n07764486 mammee
n00450700 equestrian_sport
n04122825 paper_bag
n04591631 wine_bar
n02127292 lynx_lynx
n12452256 mission_bells
n03190458 dibble
n01324431 carnivore
n03889871 parasol
n07918309 stinger
n01999767 velvet_worm
n03728437 friction_match
n03767459 mimeograph
n08551296 eparchy
n03107716 core
n03078995 compact
n01606978 chicken_hawk
n04018667 toilet_facility
n03240892 drill_press
n08242223 nucleus
n02396796 babirusa
n04611351 yardarm
