n11845793 hedgehog_cactus
n02931417 nightspot
n04122349 sable
n02450677 beech_marten
n12401684 common_fig
n07900616 madeira
n11920998 pellitory
n07822053 caper
n04450994 tongue
n03506560 hearing_aid
n03051249 clothespin
n02824448 bell
n02766168 babushka
n04405762 television_monitor
n03354207 fixer_upper
n11849271 mescal
n06272803 telephone_call
n01882125 flying_squirrel
n12755876 acer_palmatum
n07740033 cortland
n04430475 thrust_bearing
n07592317 chicken_stew
n02834778 bike
n03169063 decoder
n07804152 oat
n07735052 salsify
n03767459 mimeo
n07697825 cuban_sandwich
n04002629 primary_coil
n07847047 buttermilk
n03471030 gusher
n10542761 runner
n04538552 vise
n01319685 by_catch
n07928998 sarsaparilla
n09302616 highland
n15092227 cholecalciferol
n01976957 crab
n02925107 bushing
n03057841 coatee
n02760658 automatic
n04566257 munition
n12393269 ramie
n10101308 football_hero
n04961331 ivory
n04405907 television_receiver
n03427202 gat
n00288000 dressage
n03237416 high_hat
n02427470 kob
n13003061 amanita_muscaria
n12658603 sorbus_americana
n02069974 tursiops_truncatus
n02378415 warhorse
n03456665 topcoat
n01503061 bird
n02378755 steed
n03097362 control_center
n02562315 sunfish
n03425595 gas_stove
n11614713 jeffrey_pine
n12817694 bugloss
n12135898 millet
n02773037 bag
n12730143 salix_repens
n04069777 training_school
n07927512 pop
n12774299 balata
n03722288 marketplace
n04454654 topgallant
n04346157 stun_gun
n12215022 king_protea
n07813579 seasoned_salt
n03859495 outerwear
n03024233 choir_loft
n12628986 quince
n13896217 crescent
n02940385 call_center
n03384891 evening_dress
n12991184 reindeer_moss
n12158443 pumpkin
n12261808 american_beech
n04969798 greenish_blue
n02578454 lookdown
n11773987 oleander
n12338979 manna_gum
n01856155 gander
n13872592 cone
n09792969 anchorman
n02416880 billy_goat
n03610682 service_cap
n12638556 wild_plum
n04083309 reticule
n04219185 silex
n02935658 coffee_shop
n02431122 elk
n03482252 hammock
n07762114 pawpaw
n09279986 fireball
n02799323 baseball_cap
n02954340 cap
n02795670 barrelhouse
n01573240 eastern_meadowlark
n02297442 armyworm
n03054901 clutch
n03091374 connexion
n13219422 horsetail
n03668067 lightning_rod
n02405440 banting
n07927512 tonic
n11616852 pinus_virginiana
n07585107 chicken_stock
n02778294 baldrick
n01673282 tuatara
n04255346 socket_wrench
n04204081 shopping_bag
n01964441 freshwater_mussel
n12472024 clintonia
n02749670 assegai
n07836077 brown_sauce
n11757017 gidgee
n03494706 harness
n04231693 ski_lift
n11654293 rimu
n02275560 mourning_cloak
n11834654 barilla
n03340009 filter
n04198562 shirtwaist
n01742447 rubber_boa
n10151760 guitarist
n03027505 chuck_wagon
n13163991 branchlet
n02874537 bootlace
n03096960 controller
n12205694 herb
n07918028 sour
n13150378 cubeb
n09304750 hole
n02549989 billfish
n03402941 funeral_home
n01467804 lancelet
n08524735 city
n04308273 stealth_bomber
n03079230 compact_disk
n02930645 byway
n03073977 column
n13147270 riesling
n03199488 dimmer
n07854348 parmesan
n03668803 lilo
n03689570 loop_knot
n03533014 chicha
n11840246 maravilla
n01600657 catbird
n03784896 horseshoe_arch
n01538630 snow_bunting
n01919385 beroe
n04049405 raincoat
n01491006 blue_shark
n02995345 mainframe
n03805725 nail_polish
n03402941 funeral_parlour
n02759963 autoloader
n02754103 spray
n02968074 carport
n04402449 telephone_pole
n02792552 barge
n03145147 cuckoo_clock
n04970631 reddish_purple
n03717285 mangle
n04970398 indigo
n01376237 streptomyces
n04057047 razor
n07680761 brown_bread
n03219859 dolman
n00455076 overcast
n02849154 cover
n02998003 cereal_box
n04262161 sounding_board
n03241093 drill_rig
n12710415 clementine
n04154152 screw_propeller
n07583978 alphabet_soup
n01791625 gallus_gallus
n13065089 puccinia_graminis
n13144084 hazel
n03272239 electric_fire
n03944138 pinwheel
n02861022 bobsled
n01852861 sea_duck
n04110178 rosette
n07617188 pudding
n12708941 bergamot
n12304115 white_ash
n13146403 pinot_blanc
n03679712 parlor
n04190997 shell
n02397744 javelina
n02121808 house_cat
n07741357 pearmain
n04142731 scanner
n12761905 pistacia_terebinthus
n03920641 pet_shop
n12765846 spondias_mombin
n01586941 mocker
n03751590 messuage
n03439814 sailplane
n04027706 zori
n05302499 oral_cavity
n02332755 field_mouse
n03061674 cockpit
n01931520 threadworm
n04247011 smoke_screen
n01956481 clam
n03538037 horse
n02054036 cormorant
n07905979 tequila
n06892775 concert
n02739550 armoire
n10648696 star
n04974340 olive
n03644858 latch
n03041810 clearstory
n02376679 filly
n02993194 cenotaph
n04599124 woofer
n05302499 mouth
n04208760 showboat
n02412440 lamb
n04239786 sling
n07858484 tahini
n02892948 brass_knuckles
n01794344 gobbler
n03143400 crystal_detector
n03087245 diffusion_pump
n04373428 switch_engine
n04446276 bathroom
n03517760 hi_fi
n02382204 nag
n09856671 birth
n04486322 trivet
n11876803 broccoli
n12722071 lignum_vitae
n02122948 kitty
n04347119 subcompact_car
n04581829 taper
n09451237 supernova
n07749731 lime
n12018760 milk_thistle
n02488415 hanuman
n04239333 sliding_window
n04414319 samian_ware
n03639497 landline
n03728437 lucifer
n01670535 testudo_graeca
n02950186 cannikin
n11552806 annual
n03128085 cravat
n01521399 rhea
n04950713 grain
n04114719 router
n12531727 gliricidia
n07879659 tamale
n13869547 crotchet
n12050533 cattleya
n02044178 jaeger
n04425804 third_base
n12527738 coral_tree
n02729837 appliance
n12048399 caladenia
n02950943 round_shot
n02243209 water_boatman
n11962272 coneflower
n01758757 carcass
n03101664 cookie_jar
n03720163 map
n03603594 junk
n04514648 upper
n04059947 rearview_mirror
n02014524 seriema
n15102894 knothole
n07888909 malt
n03207305 saucer
n02732827 arbor
n04409384 tenement_house
n07895435 claret
n12711596 lemon_tree
n11621727 white_fir
n02616851 wolffish
n04236001 sleeper
n01817263 popinjay
n03788914 muumuu
n04379096 tab
n00812526 grip
n03016389 chicken_coop
n11652039 podocarp
n01666228 snapper
n03965456 center
n04112579 rotunda
n02670683 gun
n08616050 grazing_land
n03140126 melting_pot
n04350458 suede
n01741232 indigo_snake
n04131368 saltbox
n03823216 niblick
n13905792 crease
n01565078 whitethroat
n03140126 crucible
n04380916 table_saw
n12317296 ironwood
n02298541 hawkmoth
n02746365 gun
n04310721 steam_whistle
n07596684 confection
n10229883 keyboardist
n13141564 bearberry
n03728982 match
n02840619 binding
n09238926 cave
n11684654 mesocarp
n04407686 temple
n12399384 white_mulberry
n02438580 vicuna
n02932891 cruiser
n02365108 mara
n12968136 sclerotinia
n04156946 scull
n02859184 panama
n02805845 bastinado
n02884859 box_beam
n03527149 holloware
n09309292 ice_mass
n03416094 gantry
n02041246 sea_gull
n12433081 onion
n03320046 fan
n03730334 maternity_hospital
n03201638 evening_gown
n06276501 wireless_telephone
n04489695 trousseau
n03770316 ministry
n15091846 folic_acid
n06267758 school_newspaper
n02100399 setter
n14685296 charcoal
n08500819 interplanetary_space
n03859280 outbuilding
n03904433 pedicab
n04130907 sallet
n02387983 pacer
n02710201 android
n12385429 reseda
n03835197 nude
n03937835 toque
n02016956 purple_gallinule
n02931417 club
n03085333 computer_network
n03662887 life_vest
n03399677 front_porch
n11542640 liverwort
n04112430 rotor_head
n03002711 daybed
n04458201 torture_chamber
n04417809 theatre
n04425804 third
n01996585 copepod
n04105704 roofing
n03426134 petrol_tank
n01934440 annelid
n11792742 skunk_cabbage
n02424085 bongo
n04496872 tumbler
n02752615 suspensor
n03456665 overcoat
n03506560 ear_trumpet
n02406174 milk_cow
n04046590 rail
n09283405 foothill
n03803116 muzzle_loader
n10648696 principal
n03390983 framing
n04313503 wheel
n03735637 measuring_stick
n03828020 nonsmoker
n02106854 police_dog
n02976350 casement
n02613181 combtooth_blenny
n11811921 maltese_cross
n04285965 suv
n04482177 tricorne
n11889619 candytuft
n02084861 mongrel
n05262698 walrus_moustache
n04083649 retort
n10260800 lifesaver
n01564914 whitethroat
n03259505 home
n04488857 trouser_press
n13134947 fruit
n04546194 walking_stick
n12761284 mango
n02822220 spread
n04558478 loo
n12493208 carob_tree
n00015388 beast
n09475925 waterside
n03679384 living_quarters
n07830593 hot_sauce
n02431976 sika
n04277493 arbor
n12936826 cumin
n01690149 anguis_fragilis
n12879527 calceolaria
n07729225 butterbean
n02847461 cosh
n13137409 berry
n03268790 electric_car
n13897996 equilibrium
n07751858 greengage
n02172518 scarabaeus
n04392764 tape_transport
n12019035 milkweed
n03254374 pirogue
n07761309 soursop
n07819769 nasturtium
n02968333 carrel
n03765561 mill
n07704054 gruel
n04368496 morning_coat
n12917901 spurge
n12548280 medic
n11808299 sweet_william
n04165945 security_measure
n01469723 salp
n09305898 thermal_spring
n05314075 canthus
n03555217 hypercoaster
n15091473 riboflavin
n07688624 pone
n02163297 springtail
n03854506 oled
n03405595 trappings
n02230187 field_cricket
n13118707 subshrub
n07852919 cheddar_cheese
n03646916 latticework
n13128976 rachis
n04132158 shalwar
n07587111 pottage
n11692265 chlamys
n03035715 water_tank
n07732747 cress
n04592099 wineglass
n03980026 pomade
n02084732 pooch
n04412416 tepee
n03868406 oxford
n01970164 octopus
n01886756 placental_mammal
n03175301 densitometer
n02751067 astrodome
n01322685 cub
n01748389 egyptian_cobra
n02965529 carillon
n03795123 mouthpiece
n01999767 peripatus
n07915800 rob_roy
n11695599 papaw
n03193107 diesel_motor
n03234164 shorts
n12112008 gramma
n04125116 safe
n01799679 curassow
n04309348 steamer
n02860640 grip
n03935116 pig
n07722485 spring_onion
n03374372 fly_rod
n04455250 topmast
n04970631 royal_purple
n02104184 attack_dog
n03983499 popgun
n04478512 trellis
n02377703 mount
n03262809 easel
n01484097 mako_shark
n02211627 mason_bee
n01670092 tortoise
n03268790 electric
n02176439 click_beetle
n03688943 lookout_station
n02931294 cabana
n04249415 snare_drum
n02984203 cathedral
n02739889 armored_car
n02404573 brahman
n03643253 laser
n02208280 honeybee
n02472293 human
n01800424 chachalaca
n10542888 runner
n04119478 rumpus_room
n04012482 propjet
n07684164 matzah
n02415130 urial
n03799610 ordnance_store
n04500060 turner
n02341475 water_vole
n03090172 confessional
n03249956 drum
n07801091 forage
n04387095 tammy
n03459328 griddle
n02984699 cathode
n04066476 redoubt
n02118176 aardwolf
n12796022 bergenia
n03900194 patrol_ship
n04960582 ebony
n11979964 jerusalem_artichoke
n02290664 almond_moth
n02053083 gannet
n07599911 peanut_brittle
n06276697 broadcasting
n12374418 rock_rose
n11728099 caltha_palustris
n03309356 eyepatch
n03772077 minster
n01439121 cyprinid
n02729965 gismo
n02964843 cargo_container
n12893463 nightshade
n02822579 bedstead
n08524735 metropolis
n02995345 central_processor
n11851839 cholla
n07587023 pottage
n11991263 snakeroot
n04563790 waterworks
n02472987 human_race
n04328946 storage_space
n07896994 plonk
n11549895 zoospore
n07814203 cinnamon
n04148054 scissors
n03846100 olive_drab
n02811059 batting_cage
n07687789 cornbread
n12306717 jasmine
n03052464 clothing_store
n04225222 six_pack
n12836212 nemophila
n03789946 motor
n01445429 buffalo_fish
n03699280 lyre
n03061050 cocked_hat
n03530511 hone
n02933462 locker
n04185946 shaving_brush
n09448690 streambed
n00467320 quoits
n02094562 rat_terrier
n07563800 liquid_diet
n12248359 bilberry
n11694300 cherimoya
n07620689 maraschino
n02935658 cafe
n04356925 solarium
n02520147 goujon
n11690254 floral_cup
n04488202 trophy_case
n04023695 punch_bowl
n03745571 menhir
n07769731 rambutan
n07565608 mess
n04210591 shrink_wrap
n12744387 litchi_chinensis
n04121511 saber
n04420720 thermocouple
n02387346 shire_horse
n04093775 riot_gun
n04340935 fastness
n12752205 maple
n04172512 sennit
n12304286 swamp_ash
n01597737 firebird
n03580615 cyberspace
n12822769 comfrey
n03123809 cowshed
n05260240 pompadour
n02795528 barrel
n11715430 water_nymph
n11790936 tuckahoe
n04250473 snips
n03746155 menorah
n02338145 musquash
n02021050 trumpeter
n03418618 gargoyle
n04187547 shed
n07722485 scallion
n12587487 wax_palm
n07889274 malt
n01608814 black_kite
n13063269 rust
n02071636 blackfish
n04510706 universal_joint
n13926786 place
n04126244 safety_lock
n07853648 gouda_cheese
n12401684 ficus_carica
n11948044 caltrop
n04467099 trailer
n04962240 charcoal
n02776978 balalaika
n02308735 fall_webworm
n02922292 barrow
n02777402 balance_wheel
n08555710 crawlspace
n03291413 entrenching_tool
n12904314 henbane
n13865298 cylinder
n00015388 creature
n07583197 soup
n12618727 zostera_marina
n03718335 manometer
n14942411 loadstone
n03659686 lever
n03605417 jump_seat
n02878425 boucle
n01732244 rat_snake
n07858978 honey
n12710577 satsuma
n01055165 tenting
n07852919 american_cheese
n07599161 jawbreaker
n12277800 quercus_rubra
n01619835 vultur_gryphus
n04400737 telegraph_key
n04242084 slit_lamp
n02072798 white_whale
n02702989 ammeter
n04055180 ratchet
n04615644 zoot_suit
n07880213 terrine
n01844917 aquatic_bird
n05604434 abdominal_wall
n09452291 swale
n04361937 surcoat
n07590320 goulash
n03389761 4wd
n03528901 plate
n10679174 surgeon
n03386011 fortress
n03792334 hill
n01848648 widgeon
n12593994 phoenix_dactylifera
n15091129 thiamine
n02873839 cubicle
n02964295 car_ferry
n04568713 web
n02402010 bovine
n12965626 claviceps_purpurea
n07846143 milk_powder
n03163381 dashiki
n02005790 ibis
n02746595 artillery_shell
n07909593 drambuie
n02445394 sea_otter
n07841037 albumen
n04570815 weekender
n13154388 pinna
n03481521 hammer
n01699040 cayman
n03469175 gun_turret
n01679626 collared_lizard
n01881564 cuscus
n02393940 malayan_tapir
n03674270 data_link
n11939180 balsamroot
n02701730 american_organ
n04443433 toboggan
n13013534 lepiota
n01671479 desert_tortoise
n03877351 paisley
n07572957 canned_food
n03441112 glove
n04113641 one_shot
n07729485 soybean
n04164868 secretary
n04016684 pruning_shears
n00464277 tetherball
n07611358 frozen_dessert
n02204907 armyworm
n07934530 black_tea
n02682922 spray_can
n03586219 iron_lung
n03701640 machinery
n12621619 brier
n03986071 porte_cochere
n03911866 streamer
n03739518 medical_building
n03821518 newel
n03113152 cosmetic
n03717131 trough
n11545524 pteridophyte
n03259505 abode
n07862348 spareribs
n08613733 open
n04300643 stanchion
n02701260 amen_corner
n04179126 cloaca
n07893642 champagne
n10164233 master
n01643507 robber_frog
n04585318 wimple
n03314608 faceplate
n04469813 cable_tramway
n02970408 tote
n04387706 tamper
n03588951 jack
n07600285 bubble_gum
n06277025 multiplex
n03474779 hacksaw
n02682407 aeolian_harp
n03452594 grandfather_clock
n03356982 flannel
n02259377 planthopper
n02935891 cafeteria
n04154938 thread
n02055107 tropicbird
n03405595 furnishing
n10080869 father
n02302459 silkworm_moth
n03293741 equalizer
n03422771 gas_engine
n07575076 tiffin
n03718789 mansard
n03660124 levis
n01663401 sea_turtle
n12858150 monarda
n04529962 tailfin
n03899612 patina
n04503269 twill
n02072798 beluga
n04115456 rowing_boat
n07818825 lovage
n03191451 dicer
n02538985 whitefish
n04598582 woodwind
n02907656 peacemaker
n12733870 quaking_aspen
n12726528 arctic_willow
n03108759 corer
n04207763 shoulder_holster
n02376791 colt
n07842753 omelet
n04136510 sash
n03111041 cornice
n02964934 cargo_door
n02101670 field_spaniel
n04272054 glasses
n11676500 pistil
n02508021 raccoon
n03711044 mail_train
n03863657 overcoat
n03259505 dwelling
n11626826 picea_rubens
n07828987 vinegar
n03288742 cor_anglais
n03842986 ohmmeter
n12708654 bitter_orange
n13007034 fairy_ring
n12931542 dill
n02934168 cable
n12400489 breadfruit_tree
n07880458 schnitzel
n07860447 maple_syrup
n02000954 wader
n03020692 chisel
n02699770 altarpiece
n02231052 phasmid
n07678586 mincemeat
n07581346 starter
n04412416 tipi
n04371563 swimwear
n07612367 whip
n02897389 brewpub
n07710952 baked_potato
n04485423 triptych
n03325941 homburg
n02545841 opah
n02811936 crenellation
n04384910 taillight
n12648045 prunus_persica
n03364156 flipper
n02903204 spreader
n03726516 mass_spectrometer
n02726305 apartment
n07835331 barbecue_sauce
n07785487 rollmops
n00015388 animal
n03221351 dongle
n03941013 pin
n01424420 plasmodium
n03099771 convex_lens
n02971167 rubber_tire
n07933274 tea
n03918737 pda
n03380301 footlocker
n03605598 jump_suit
n01396617 stentor
n02602405 silverside
n04238617 slide_projector
n07895710 cabernet
n02864987 bolo
n02453108 pachyderm
n12322099 mockernut_hickory
n02412787 hog
n01758895 carrion
n07727048 kidney_bean
n03621377 kitchenware
n12475774 pia
n12903014 tamarillo
n03064758 coffin
n02692513 vacuum_pump
n03436417 gift_shop
n01874434 marsupial
n08518171 camping_area
n02933990 cable
n02786837 bandsaw
n01792640 biddy
n01588725 rock_wren
n11545714 fern
n13103877 snag
n01845132 waterbird
n12997919 mushroom
n02153203 game_bird
n02321170 feather_star
n01449980 molly
n02535163 blackfish
n08182379 crowd
n02012185 least_bittern
n04038338 single_shell
n04555600 washtub
n01886756 eutherian
n07871436 meatball
n01588002 brown_thrasher
n07576182 buffet
n12478768 cabbage_tree
n08659446 field
n02377703 saddle_horse
n03850492 operating_table
n03318294 fairy_light
n00007846 mortal
n07755411 melon
n12138444 milo
n04506289 uke
n10386984 outfielder
n12371439 kiwi
n12072722 masdevallia
n08782627 aegean_island
n02562796 crappie
n02010272 cattle_egret
n01441425 shiner
n02540412 smelt
n00120010 hop
n11703669 laurel
n04314914 step
n07733394 okra
n03938401 pillow_block
n07845702 raw_milk
n04173046 septic_tank
n09287968 geological_formation
n02112826 corgi
n04578801 whisk_broom
n02426176 saiga
n07927512 soda
n00453935 sportfishing
n02931836 caber
n12807409 buttonwood
n00463543 ice_hockey
n09300905 hail
n04307986 steak_knife
n03863108 overall
n03004824 chancel
n15091669 pyridoxamine
n07615289 sherbert
n03442597 gnomon
n10405694 patient
n03557590 ice_machine
n03548626 hull
n04314522 sten_gun
n07607605 sucker
n12611640 water_nymph
n02596067 jewfish
